Pond,HY,Year,Month,Day,Q_cfs
F2,2013,2013,4,23,2.7
F2,2013,2013,4,24,2.7
F2,2013,2013,4,25,2.7
F2,2013,2013,4,26,2.7
F2,2013,2013,4,27,2.7
F2,2013,2013,4,28,2.7
F2,2013,2013,4,29,2.7
F2,2013,2013,4,30,2.7
F2,2013,2013,5,1,2.7
F2,2013,2013,5,2,2.7
F2,2013,2013,5,3,2.7
F2,2013,2013,5,4,2.7
F2,2013,2013,5,5,2.7
F2,2013,2013,5,6,2.7
F2,2013,2013,5,7,2.7
F2,2013,2013,5,8,2.7
F2,2013,2013,5,9,2.7
F2,2013,2013,5,10,2.7
F2,2013,2013,5,11,2.7
F2,2013,2013,5,12,2.7
F2,2013,2013,5,13,2.7
F2,2013,2013,5,14,2.7
F2,2013,2013,5,15,2.7
F2,2013,2013,5,16,2.7
F2,2013,2013,5,17,2.7
F2,2013,2013,5,18,2.7
F2,2013,2013,5,19,2.7
F2,2013,2013,5,20,2.7
F2,2013,2013,5,21,2.7
F2,2013,2013,5,22,2.7
F2,2013,2013,5,23,2.7
F2,2013,2013,5,24,2.7
F2,2013,2013,5,25,2.7
F2,2013,2013,5,26,2.7
F2,2013,2013,5,27,2.7
F2,2013,2013,5,28,2.7
F2,2013,2013,5,29,2.7
F2,2013,2013,5,30,2.7
F2,2013,2013,5,31,2.7
F2,2013,2013,6,1,2.7
F2,2013,2013,6,2,2.7
F2,2013,2013,6,3,2.7
F2,2013,2013,6,4,2.7
F2,2013,2013,6,5,2.7
F2,2013,2013,6,6,2.7
F2,2013,2013,6,7,2.7
F2,2013,2013,6,8,2.7
F2,2013,2013,6,9,2.7
F2,2013,2013,6,10,2.7
F2,2013,2013,6,11,2.7
F2,2013,2013,6,12,2.7
F2,2013,2013,6,13,2.7
F2,2013,2013,6,14,2.7
F2,2013,2013,6,15,2.7
F2,2013,2013,6,16,2.7
F2,2013,2013,6,17,2.7
F2,2013,2013,6,18,2.7
F2,2013,2013,6,19,2.7
F2,2013,2013,6,20,2.7
F2,2013,2013,6,21,2.7
F2,2013,2013,6,22,2.7
F2,2013,2013,6,23,2.7
F2,2013,2013,6,24,2.7
F2,2013,2013,6,25,2.7
F2,2013,2013,6,26,2.7
F2,2013,2013,6,27,2.7
F2,2013,2013,6,28,2.7
F2,2013,2013,6,29,2.7
F2,2013,2013,6,30,2.7
F2,2013,2013,7,1,2.8
F2,2013,2013,7,2,2.8
F2,2013,2013,7,3,2.8
F2,2013,2013,7,4,2.8
F2,2013,2013,7,5,2.8
F2,2013,2013,7,6,2.8
F2,2013,2013,7,7,2.8
F2,2013,2013,7,8,2.8
F2,2013,2013,7,9,2.8
F2,2013,2013,7,10,2.8
F2,2013,2013,7,11,2.8
F2,2013,2013,7,12,2.8
F2,2013,2013,7,13,2.8
F2,2013,2013,7,14,2.8
F2,2013,2013,7,15,2.8
F2,2013,2013,7,16,2.8
F2,2013,2013,7,17,2.8
F2,2013,2013,7,18,2.8
F2,2013,2013,7,19,2.8
F2,2013,2013,7,20,2.8
F2,2013,2013,7,21,2.8
F2,2013,2013,7,22,2.8
F2,2013,2013,7,23,2.8
F2,2013,2013,7,24,2.8
F2,2013,2013,7,25,2.8
F2,2013,2013,7,26,2.8
F2,2013,2013,7,27,2.8
F2,2013,2013,7,28,2.8
F2,2013,2013,7,29,2.8
F2,2013,2013,7,30,2.8
F2,2013,2013,7,31,2.8
F2,2013,2013,8,1,0.1
F2,2013,2013,8,2,0.1
F2,2013,2013,8,3,0.1
F2,2013,2013,8,4,0.1
F2,2013,2013,8,5,0.1
F2,2013,2013,8,6,0.1
F2,2013,2013,8,7,0.1
F2,2013,2013,8,8,0.1
F2,2013,2013,8,9,0.1
F2,2013,2013,8,10,0.1
F2,2013,2013,8,11,0.1
F2,2013,2013,8,12,0.1
F2,2013,2013,8,13,0.1
F2,2013,2013,8,14,0.1
F2,2013,2013,8,15,0.1
F2,2013,2013,8,16,0.1
F2,2013,2013,8,17,0.1
F2,2013,2013,8,18,0.1
F2,2013,2013,8,19,0.1
F2,2013,2013,8,20,0.1
F2,2013,2013,8,21,0.1
F2,2013,2013,8,22,0.1
F2,2013,2013,8,23,0.1
F2,2013,2013,8,24,0.1
F2,2013,2013,8,25,0.1
F2,2013,2013,8,26,0.1
F2,2013,2013,8,27,0.1
F2,2013,2013,8,28,1.4
F2,2013,2013,8,29,1.4
F2,2013,2013,8,30,2.8
F2,2013,2013,8,31,2.8
F2,2013,2013,9,1,2.8
F2,2013,2013,9,2,2.8
F2,2013,2013,9,3,1.5
F2,2013,2013,9,4,1.5
F2,2013,2013,9,5,1.5
F2,2013,2013,9,6,1.5
F2,2013,2013,9,7,2.8
F2,2013,2013,9,8,0.1
F2,2013,2013,9,9,0.1
F2,2013,2013,9,10,1.5
F2,2013,2013,9,11,4
F2,2013,2013,9,12,4
F2,2013,2013,9,13,5.4
F2,2013,2013,9,14,5.4
F2,2013,2013,9,15,5.4
F2,2013,2013,9,16,5.4
F2,2013,2013,9,17,5.4
F2,2013,2013,9,18,5.4
F2,2013,2013,9,19,5.4
F2,2013,2013,9,20,5.4
F2,2013,2013,9,21,5.4
F2,2013,2013,9,22,5.4
F2,2013,2013,9,23,5.4
F2,2013,2013,9,24,5.4
F2,2013,2013,9,25,5.4
F2,2013,2013,9,26,5.4
F2,2013,2013,9,27,2.7
F2,2013,2013,9,28,2.7
F2,2013,2013,9,29,2.7
F2,2013,2013,9,30,2.7
F2,2014,2013,10,1,4.3
F2,2014,2013,10,2,5.9
F2,2014,2013,10,3,5.9
F2,2014,2013,10,4,5.9
F2,2014,2013,10,5,5.9
F2,2014,2013,10,6,5.9
F2,2014,2013,10,7,5.9
F2,2014,2013,10,8,5.9
F2,2014,2013,10,9,5.9
F2,2014,2013,10,10,5.9
F2,2014,2013,10,11,5.9
F2,2014,2013,10,12,5.9
F2,2014,2013,10,13,5.9
F2,2014,2013,10,14,5.9
F2,2014,2013,10,15,5.9
F2,2014,2013,10,16,5.9
F2,2014,2013,10,17,5.9
F2,2014,2013,10,18,5.9
F2,2014,2013,10,19,5.9
F2,2014,2013,10,20,5.9
F2,2014,2013,10,21,5.9
F2,2014,2013,10,22,7.6
F2,2014,2013,10,23,9.4
F2,2014,2013,10,24,9.4
F2,2014,2013,10,25,9.4
F2,2014,2013,10,26,9.4
F2,2014,2013,10,27,9.4
F2,2014,2013,10,28,9.4
F2,2014,2013,10,29,9.4
F2,2014,2013,10,30,9.4
F2,2014,2013,10,31,9.4
F2,2014,2013,11,1,9.4
F2,2014,2013,11,2,9.4
F2,2014,2013,11,3,9.4
F2,2014,2013,11,4,6.9
F2,2014,2013,11,5,5.3
F2,2014,2013,11,6,5.3
F2,2014,2013,11,7,5.3
F2,2014,2013,11,8,5.3
F2,2014,2013,11,9,5.3
F2,2014,2013,11,10,5.3
F2,2014,2013,11,11,5.3
F2,2014,2013,11,12,5.3
F2,2014,2013,11,13,5.3
F2,2014,2013,11,14,1.1
F2,2014,2013,11,15,1.1
F2,2014,2013,11,16,1.1
F2,2014,2013,11,17,1.1
F2,2014,2013,11,18,1.1
F2,2014,2013,11,19,1.1
F2,2014,2013,11,20,1.1
F2,2014,2013,11,21,1.1
F2,2014,2013,11,22,1.1
F2,2014,2013,11,23,1.1
F2,2014,2013,11,24,1.1
F2,2014,2013,11,25,1.1
F2,2014,2013,11,26,1.1
F2,2014,2013,11,27,1.1
F2,2014,2013,11,28,1.1
F2,2014,2013,11,29,1.1
F2,2014,2013,11,30,1.1
F2,2014,2013,12,1,1.1
F2,2014,2013,12,2,1.1
F2,2014,2013,12,3,1.1
F2,2014,2013,12,4,1.1
F2,2014,2013,12,5,1.1
F2,2014,2013,12,6,1.1
F2,2014,2013,12,7,1.1
F2,2014,2013,12,8,1.1
F2,2014,2013,12,9,1.1
F2,2014,2013,12,10,1.1
F2,2014,2013,12,11,1.1
F2,2014,2013,12,12,1.1
F2,2014,2013,12,13,1.1
F2,2014,2013,12,14,1.1
F2,2014,2013,12,15,1.1
F2,2014,2013,12,16,1.1
F2,2014,2013,12,17,1.1
F2,2014,2013,12,18,1.1
F2,2014,2013,12,19,1.1
F2,2014,2013,12,20,4.5
F2,2014,2013,12,21,6.8
F2,2014,2013,12,22,6.8
F2,2014,2013,12,23,1.1
F2,2014,2013,12,24,1.1
F2,2014,2013,12,25,1.1
F2,2014,2013,12,26,1.1
F2,2014,2013,12,27,1.1
F2,2014,2013,12,28,1.1
F2,2014,2013,12,29,1.1
F2,2014,2013,12,30,1.1
F2,2014,2013,12,31,1.1
F2,2014,2014,1,1,0.1
F2,2014,2014,1,2,0.1
F2,2014,2014,1,3,0.1
F2,2014,2014,1,4,0.1
F2,2014,2014,1,5,0.1
F2,2014,2014,1,6,0.1
F2,2014,2014,1,7,0.1
F2,2014,2014,1,8,0.1
F2,2014,2014,1,9,0.1
F2,2014,2014,1,10,0.1
F2,2014,2014,1,11,0.1
F2,2014,2014,1,12,0.1
F2,2014,2014,1,13,0.1
F2,2014,2014,1,14,0.1
F2,2014,2014,1,15,0.1
F2,2014,2014,1,16,0.1
F2,2014,2014,1,17,0.1
F2,2014,2014,1,18,0.1
F2,2014,2014,1,19,0.1
F2,2014,2014,1,20,0.1
F2,2014,2014,1,21,0.1
F2,2014,2014,1,22,0.1
F2,2014,2014,1,23,0.1
F2,2014,2014,1,24,0.1
F2,2014,2014,1,25,0.1
F2,2014,2014,1,26,0.1
F2,2014,2014,1,27,0.1
F2,2014,2014,1,28,0.1
F2,2014,2014,1,29,0.1
F2,2014,2014,1,30,0.1
F2,2014,2014,1,31,0.1
F2,2014,2014,2,1,0.1
F2,2014,2014,2,2,0.1
F2,2014,2014,2,3,0.1
F2,2014,2014,2,4,0.1
F2,2014,2014,2,5,0.1
F2,2014,2014,2,6,0.1
F2,2014,2014,2,7,0.1
F2,2014,2014,2,8,0.1
F2,2014,2014,2,9,0.1
F2,2014,2014,2,10,0.1
F2,2014,2014,2,11,0.1
F2,2014,2014,2,12,0.1
F2,2014,2014,2,13,0.1
F2,2014,2014,2,14,0.1
F2,2014,2014,2,15,0.1
F2,2014,2014,2,16,0.1
F2,2014,2014,2,17,0.1
F2,2014,2014,2,18,1.2
F2,2014,2014,2,19,3.6
F2,2014,2014,2,20,3.6
F2,2014,2014,2,21,3.6
F2,2014,2014,2,22,0.1
F2,2014,2014,2,23,0.1
F2,2014,2014,2,24,0.1
F2,2014,2014,2,25,0.1
F2,2014,2014,2,26,0.1
F2,2014,2014,2,27,0.1
F2,2014,2014,2,28,0.1
F2,2014,2014,3,1,0.1
F2,2014,2014,3,2,0.1
F2,2014,2014,3,3,0.1
F2,2014,2014,3,4,0.1
F2,2014,2014,3,5,0.1
F2,2014,2014,3,6,0.1
F2,2014,2014,3,7,0.1
F2,2014,2014,3,8,0.1
F2,2014,2014,3,9,0.1
F2,2014,2014,3,10,0.1
F2,2014,2014,3,11,0.1
F2,2014,2014,3,12,0.1
F2,2014,2014,3,13,0.1
F2,2014,2014,3,14,0.1
F2,2014,2014,3,15,0.1
F2,2014,2014,3,16,0.1
F2,2014,2014,3,17,0.1
F2,2014,2014,3,18,0.1
F2,2014,2014,3,19,0.1
F2,2014,2014,3,20,0.1
F2,2014,2014,3,21,0.1
F2,2014,2014,3,22,0.1
F2,2014,2014,3,23,0.1
F2,2014,2014,3,24,0.1
F2,2014,2014,3,25,0.1
F2,2014,2014,3,26,0.1
F2,2014,2014,3,27,0.1
F2,2014,2014,3,28,0.1
F2,2014,2014,3,29,0.1
F2,2014,2014,3,30,0.1
F2,2014,2014,3,31,0.1
F2,2014,2014,4,1,0.1
F2,2014,2014,4,2,0.1
F2,2014,2014,4,3,0.1
F2,2014,2014,4,4,0.1
F2,2014,2014,4,5,0.1
F2,2014,2014,4,6,0.1
F2,2014,2014,4,7,0.1
F2,2014,2014,4,8,0.1
F2,2014,2014,4,9,0.1
F2,2014,2014,4,10,0.1
F2,2014,2014,4,11,0.1
F2,2014,2014,4,12,0.1
F2,2014,2014,4,13,0.1
F2,2014,2014,4,14,0.1
F2,2014,2014,4,15,0.1
F2,2014,2014,4,16,0.1
F2,2014,2014,4,17,0.1
F2,2014,2014,4,18,0.1
F2,2014,2014,4,19,0.1
F2,2014,2014,4,20,0.1
F2,2014,2014,4,21,0.1
F2,2014,2014,4,22,0.1
F2,2014,2014,4,23,0.1
F2,2014,2014,4,24,0.1
F2,2014,2014,4,25,0.1
F2,2014,2014,4,26,0.1
F2,2014,2014,4,27,0.1
F2,2014,2014,4,28,0.1
F2,2014,2014,4,29,0.1
F2,2014,2014,4,30,0.1
F2,2014,2014,5,1,0.1
F2,2014,2014,5,2,0.1
F2,2014,2014,5,3,0.1
F2,2014,2014,5,4,0.1
F2,2014,2014,5,5,0.1
F2,2014,2014,5,6,0.1
F2,2014,2014,5,7,0.1
F2,2014,2014,5,8,0.1
F2,2014,2014,5,9,0.1
F2,2014,2014,5,10,0.1
F2,2014,2014,5,11,0.1
F2,2014,2014,5,12,0.1
F2,2014,2014,5,13,0.1
F2,2014,2014,5,14,0.1
F2,2014,2014,5,15,0.1
F2,2014,2014,5,16,0.1
F2,2014,2014,5,17,0.1
F2,2014,2014,5,18,0.1
F2,2014,2014,5,19,0.1
F2,2014,2014,5,20,0.1
F2,2014,2014,5,21,0.1
F2,2014,2014,5,22,0.1
F2,2014,2014,5,23,0.1
F2,2014,2014,5,24,0.1
F2,2014,2014,5,25,0.1
F2,2014,2014,5,26,0.1
F2,2014,2014,5,27,0.1
F2,2014,2014,5,28,0.1
F2,2014,2014,5,29,0.1
F2,2014,2014,5,30,0.1
F2,2014,2014,5,31,0.1
F2,2014,2014,6,1,0.1
F2,2014,2014,6,2,0.1
F2,2014,2014,6,3,0.1
F2,2014,2014,6,4,0.1
F2,2014,2014,6,5,0.1
F2,2014,2014,6,6,0.1
F2,2014,2014,6,7,0.1
F2,2014,2014,6,8,0.1
F2,2014,2014,6,9,0.1
F2,2014,2014,6,10,0.1
F2,2014,2014,6,11,0.1
F2,2014,2014,6,12,0.1
F2,2014,2014,6,13,0.1
F2,2014,2014,6,14,0.1
F2,2014,2014,6,15,0.1
F2,2014,2014,6,16,0.1
F2,2014,2014,6,17,0.1
F2,2014,2014,6,18,0.1
F2,2014,2014,6,19,0.1
F2,2014,2014,6,20,0.1
F2,2014,2014,6,21,0.1
F2,2014,2014,6,22,0.1
F2,2014,2014,6,23,0.1
F2,2014,2014,6,24,0.1
F2,2014,2014,6,25,0.1
F2,2014,2014,6,26,0.1
F2,2014,2014,6,27,0.1
F2,2014,2014,6,28,0.1
F2,2014,2014,6,29,0.1
F2,2014,2014,6,30,0.1
F2,2014,2014,7,1,0.1
F2,2014,2014,7,2,0.1
F2,2014,2014,7,3,0.1
F2,2014,2014,7,4,0.1
F2,2014,2014,7,5,0.1
F2,2014,2014,7,6,0.1
F2,2014,2014,7,7,0.1
F2,2014,2014,7,8,0.1
F2,2014,2014,7,9,0.1
F2,2014,2014,7,10,0.1
F2,2014,2014,7,11,0.1
F2,2014,2014,7,12,0.1
F2,2014,2014,7,13,0.1
F2,2014,2014,7,14,0.1
F2,2014,2014,7,15,0.1
F2,2014,2014,7,16,0.1
F2,2014,2014,7,17,0.1
F2,2014,2014,7,18,0.1
F2,2014,2014,7,19,0.1
F2,2014,2014,7,20,0.1
F2,2014,2014,7,21,0.1
F2,2014,2014,7,22,0.1
F2,2014,2014,7,23,0.1
F2,2014,2014,7,24,0.1
F2,2014,2014,7,25,0.1
F2,2014,2014,7,26,0.1
F2,2014,2014,7,27,0.1
F2,2014,2014,7,28,0.1
F2,2014,2014,7,29,0.1
F2,2014,2014,7,30,0.1
F2,2014,2014,7,31,0.1
F2,2014,2014,8,1,0.1
F2,2014,2014,8,2,0.1
F2,2014,2014,8,3,0.1
F2,2014,2014,8,4,0.1
F2,2014,2014,8,5,0.1
F2,2014,2014,8,6,0.1
F2,2014,2014,8,7,0.1
F2,2014,2014,8,8,0.1
F2,2014,2014,8,9,0.1
F2,2014,2014,8,10,0.1
F2,2014,2014,8,11,0.1
F2,2014,2014,8,12,0.1
F2,2014,2014,8,13,0.1
F2,2014,2014,8,14,0.1
F2,2014,2014,8,15,0.1
F2,2014,2014,8,16,0.1
F2,2014,2014,8,17,0.1
F2,2014,2014,8,18,0.1
F2,2014,2014,8,19,0.1
F2,2014,2014,8,20,0.1
F2,2014,2014,8,21,0.1
F2,2014,2014,8,22,0.1
F2,2014,2014,8,23,0.1
F2,2014,2014,8,24,0.1
F2,2014,2014,8,25,0.1
F2,2014,2014,8,26,0.1
F2,2014,2014,8,27,0.1
F2,2014,2014,8,28,0.1
F2,2014,2014,8,29,0.1
F2,2014,2014,8,30,0.1
F2,2014,2014,8,31,0.1
F2,2014,2014,9,1,2.8
F2,2014,2014,9,2,2.8
F2,2014,2014,9,3,1.4
F2,2014,2014,9,4,1.4
F2,2014,2014,9,5,1.4
F2,2014,2014,9,6,1.4
F2,2014,2014,9,7,2.8
F2,2014,2014,9,8,0.1
F2,2014,2014,9,9,0.1
F2,2014,2014,9,10,1.4
F2,2014,2014,9,11,4
F2,2014,2014,9,12,4
F2,2014,2014,9,13,5.3
F2,2014,2014,9,14,5.3
F2,2014,2014,9,15,5.3
F2,2014,2014,9,16,5.3
F2,2014,2014,9,17,5.3
F2,2014,2014,9,18,5.3
F2,2014,2014,9,19,5.3
F2,2014,2014,9,20,5.3
F2,2014,2014,9,21,5.3
F2,2014,2014,9,22,5.3
F2,2014,2014,9,23,5.3
F2,2014,2014,9,24,5.3
F2,2014,2014,9,25,5.3
F2,2014,2014,9,26,5.3
F2,2014,2014,9,27,2.7
F2,2014,2014,9,28,0
F2,2014,2014,9,29,2.7
F2,2014,2014,9,30,2.7
F2,2015,2014,10,1,0.1
F2,2015,2014,10,2,0.1
F2,2015,2014,10,3,0.1
F2,2015,2014,10,4,0.1
F2,2015,2014,10,5,0.1
F2,2015,2014,10,6,0.1
F2,2015,2014,10,7,0.1
F2,2015,2014,10,8,0.1
F2,2015,2014,10,9,0.1
F2,2015,2014,10,10,0.1
F2,2015,2014,10,11,0.1
F2,2015,2014,10,12,0.1
F2,2015,2014,10,13,0.1
F2,2015,2014,10,14,0.1
F2,2015,2014,10,15,0.1
F2,2015,2014,10,16,0.1
F2,2015,2014,10,17,0.1
F2,2015,2014,10,18,0.1
F2,2015,2014,10,19,0.1
F2,2015,2014,10,20,0.1
F2,2015,2014,10,21,0.1
F2,2015,2014,10,22,0.1
F2,2015,2014,10,23,0.1
F2,2015,2014,10,24,0.1
F2,2015,2014,10,25,0.1
F2,2015,2014,10,26,0.1
F2,2015,2014,10,27,0.1
F2,2015,2014,10,28,0.1
F2,2015,2014,10,29,0.1
F2,2015,2014,10,30,0.1
F2,2015,2014,10,31,0.1
F2,2015,2014,11,1,0.1
F2,2015,2014,11,2,0.1
F2,2015,2014,11,3,0.1
F2,2015,2014,11,4,0.1
F2,2015,2014,11,5,0.1
F2,2015,2014,11,6,0.1
F2,2015,2014,11,7,0.1
F2,2015,2014,11,8,0.1
F2,2015,2014,11,9,0.1
F2,2015,2014,11,10,0.1
F2,2015,2014,11,11,0.1
F2,2015,2014,11,12,0.1
F2,2015,2014,11,13,0.1
F2,2015,2014,11,14,0.1
F2,2015,2014,11,15,0.1
F2,2015,2014,11,16,0.1
F2,2015,2014,11,17,0.1
F2,2015,2014,11,18,0.1
F2,2015,2014,11,19,0.1
F2,2015,2014,11,20,0.1
F2,2015,2014,11,21,0.1
F2,2015,2014,11,22,0.1
F2,2015,2014,11,23,0.1
F2,2015,2014,11,24,0.1
F2,2015,2014,11,25,0.1
F2,2015,2014,11,26,0.1
F2,2015,2014,11,27,0.1
F2,2015,2014,11,28,0.1
F2,2015,2014,11,29,0.1
F2,2015,2014,11,30,0.1
F2,2015,2014,12,1,0.1
F2,2015,2014,12,2,0.1
F2,2015,2014,12,3,0.1
F2,2015,2014,12,4,0.1
F2,2015,2014,12,5,0.1
F2,2015,2014,12,6,0.1
F2,2015,2014,12,7,0.1
F2,2015,2014,12,8,0.1
F2,2015,2014,12,9,0.1
F2,2015,2014,12,10,0.1
F2,2015,2014,12,11,0.1
F2,2015,2014,12,12,0.1
F2,2015,2014,12,13,0.1
F2,2015,2014,12,14,0.1
F2,2015,2014,12,15,0.1
F2,2015,2014,12,16,0.1
F2,2015,2014,12,17,0.1
F2,2015,2014,12,18,0.1
F2,2015,2014,12,19,0.1
F2,2015,2014,12,20,0.1
F2,2015,2014,12,21,0.1
F2,2015,2014,12,22,0.1
F2,2015,2014,12,23,0.1
F2,2015,2014,12,24,0.1
F2,2015,2014,12,25,0.1
F2,2015,2014,12,26,0.1
F2,2015,2014,12,27,0.1
F2,2015,2014,12,28,0.1
F2,2015,2014,12,29,0.1
F2,2015,2014,12,30,0.1
F2,2015,2014,12,31,0.1
F2,2015,2015,1,1,0.1
F2,2015,2015,1,2,0.1
F2,2015,2015,1,3,0.1
F2,2015,2015,1,4,0.1
F2,2015,2015,1,5,0.1
F2,2015,2015,1,6,0.1
F2,2015,2015,1,7,0.1
F2,2015,2015,1,8,2.8
F2,2015,2015,1,9,2.8
F2,2015,2015,1,10,1
F2,2015,2015,1,11,0.1
F2,2015,2015,1,12,2.8
F2,2015,2015,1,13,2.8
F2,2015,2015,1,14,2.8
F2,2015,2015,1,15,2.8
F2,2015,2015,1,16,2.8
F2,2015,2015,1,17,1
F2,2015,2015,1,18,0.1
F2,2015,2015,1,19,2.8
F2,2015,2015,1,20,2.8
F2,2015,2015,1,21,2.8
F2,2015,2015,1,22,2.8
F2,2015,2015,1,23,2.8
F2,2015,2015,1,24,1
F2,2015,2015,1,25,0.1
F2,2015,2015,1,26,2.8
F2,2015,2015,1,27,2.8
F2,2015,2015,1,28,2.8
F2,2015,2015,1,29,2.8
F2,2015,2015,1,30,2.8
F2,2015,2015,1,31,1
F2,2015,2015,2,1,0
F2,2015,2015,2,2,2.8
F2,2015,2015,2,3,2.8
F2,2015,2015,2,4,2.8
F2,2015,2015,2,5,2.8
F2,2015,2015,2,6,2.8
F2,2015,2015,2,7,1
F2,2015,2015,2,8,0
F2,2015,2015,2,9,2.8
F2,2015,2015,2,10,1
F2,2015,2015,2,11,0.1
F2,2015,2015,2,12,2.8
F2,2015,2015,2,13,2.8
F2,2015,2015,2,14,1
F2,2015,2015,2,15,0
F2,2015,2015,2,16,2.8
F2,2015,2015,2,17,1
F2,2015,2015,2,18,0.1
F2,2015,2015,2,19,2.8
F2,2015,2015,2,20,2.8
F2,2015,2015,2,21,1
F2,2015,2015,2,22,0
F2,2015,2015,2,23,2.8
F2,2015,2015,2,24,1
F2,2015,2015,2,25,0.1
F2,2015,2015,2,26,2.8
F2,2015,2015,2,27,2.8
F2,2015,2015,2,28,1
F2,2015,2015,3,1,0.1
F2,2015,2015,3,2,2.8
F2,2015,2015,3,3,2.8
F2,2015,2015,3,4,2.8
F2,2015,2015,3,5,2.8
F2,2015,2015,3,6,2.8
F2,2015,2015,3,7,1
F2,2015,2015,3,8,0.1
F2,2015,2015,3,9,2.8
F2,2015,2015,3,10,2.8
F2,2015,2015,3,11,2.8
F2,2015,2015,3,12,2.8
F2,2015,2015,3,13,2.8
F2,2015,2015,3,14,1
F2,2015,2015,3,15,0.1
F2,2015,2015,3,16,2.8
F2,2015,2015,3,17,2.8
F2,2015,2015,3,18,2.8
F2,2015,2015,3,19,2.8
F2,2015,2015,3,20,2.8
F2,2015,2015,3,21,1
F2,2015,2015,3,22,0.1
F2,2015,2015,3,23,2.8
F2,2015,2015,3,24,2.8
F2,2015,2015,3,25,2.8
F2,2015,2015,3,26,2.8
F2,2015,2015,3,27,2.8
F2,2015,2015,3,28,1
F2,2015,2015,3,29,0.1
F2,2015,2015,3,30,2.8
F2,2015,2015,3,31,2.8
F2,2015,2015,4,1,2.8
F2,2015,2015,4,2,2.8
F2,2015,2015,4,3,2.8
F2,2015,2015,4,4,1
F2,2015,2015,4,5,0.1
F2,2015,2015,4,6,2.8
F2,2015,2015,4,7,2.8
F2,2015,2015,4,8,2.8
F2,2015,2015,4,9,2.8
F2,2015,2015,4,10,2.8
F2,2015,2015,4,11,1
F2,2015,2015,4,12,0.1
F2,2015,2015,4,13,2.8
F2,2015,2015,4,14,2.8
F2,2015,2015,4,15,2.8
F2,2015,2015,4,16,2.8
F2,2015,2015,4,17,2.8
F2,2015,2015,4,18,1
F2,2015,2015,4,19,0.1
F2,2015,2015,4,20,2.8
F2,2015,2015,4,21,2.8
F2,2015,2015,4,22,2.8
F2,2015,2015,4,23,2.8
F2,2015,2015,4,24,2.8
F2,2015,2015,4,25,1
F2,2015,2015,4,26,0.1
F2,2015,2015,4,27,2.8
F2,2015,2015,4,28,2.8
F2,2015,2015,4,29,2.8
F2,2015,2015,4,30,2.8
F2,2015,2015,5,1,2.8
F2,2015,2015,5,2,1
F2,2015,2015,5,3,0.1
F2,2015,2015,5,4,2.8
F2,2015,2015,5,5,2.8
F2,2015,2015,5,6,2.8
F2,2015,2015,5,7,2.8
F2,2015,2015,5,8,2.8
F2,2015,2015,5,9,1
F2,2015,2015,5,10,0.1
F2,2015,2015,5,11,2.8
F2,2015,2015,5,12,2.8
F2,2015,2015,5,13,2.8
F2,2015,2015,5,14,2.8
F2,2015,2015,5,15,2.8
F2,2015,2015,5,16,1
F2,2015,2015,5,17,0.1
F2,2015,2015,5,18,2.8
F2,2015,2015,5,19,2.8
F2,2015,2015,5,20,2.8
F2,2015,2015,5,21,2.8
F2,2015,2015,5,22,2.8
F2,2015,2015,5,23,1
F2,2015,2015,5,24,0.1
F2,2015,2015,5,25,1
F2,2015,2015,5,26,2.8
F2,2015,2015,5,27,2.8
F2,2015,2015,5,28,2.8
F2,2015,2015,5,29,2.8
F2,2015,2015,5,30,1
F2,2015,2015,5,31,0
F2,2015,2015,6,1,2.8
F2,2015,2015,6,2,2.8
F2,2015,2015,6,3,2.8
F2,2015,2015,6,4,2.8
F2,2015,2015,6,5,2.8
F2,2015,2015,6,6,1
F2,2015,2015,6,7,0.1
F2,2015,2015,6,8,2.8
F2,2015,2015,6,9,2.8
F2,2015,2015,6,10,2.8
F2,2015,2015,6,11,2.8
F2,2015,2015,6,12,2.8
F2,2015,2015,6,13,1
F2,2015,2015,6,14,0.1
F2,2015,2015,6,15,2.8
F2,2015,2015,6,16,2.8
F2,2015,2015,6,17,2.8
F2,2015,2015,6,18,2.8
F2,2015,2015,6,19,2.8
F2,2015,2015,6,20,1
F2,2015,2015,6,21,0.1
F2,2015,2015,6,22,2.8
F2,2015,2015,6,23,2.8
F2,2015,2015,6,24,2.8
F2,2015,2015,6,25,2.8
F2,2015,2015,6,26,2.8
F2,2015,2015,6,27,1
F2,2015,2015,6,28,0.1
F2,2015,2015,6,29,2.8
F2,2015,2015,6,30,2.8
F2,2015,2015,7,1,2.8
F2,2015,2015,7,2,2.8
F2,2015,2015,7,3,2.8
F2,2015,2015,7,4,1
F2,2015,2015,7,5,0.1
F2,2015,2015,7,6,2.8
F2,2015,2015,7,7,2.8
F2,2015,2015,7,8,2.8
F2,2015,2015,7,9,2.8
F2,2015,2015,7,10,2.8
F2,2015,2015,7,11,1
F2,2015,2015,7,12,0.1
F2,2015,2015,7,13,2.8
F2,2015,2015,7,14,2.8
F2,2015,2015,7,15,2.8
F2,2015,2015,7,16,2.8
F2,2015,2015,7,17,2.8
F2,2015,2015,7,18,1
F2,2015,2015,7,19,0.1
F2,2015,2015,7,20,2.8
F2,2015,2015,7,21,2.8
F2,2015,2015,7,22,2.8
F2,2015,2015,7,23,2.8
F2,2015,2015,7,24,2.8
F2,2015,2015,7,25,1
F2,2015,2015,7,26,0.1
F2,2015,2015,7,27,2.8
F2,2015,2015,7,28,2.8
